,tweet
1712,baju adat tidung dari kaltara yang tampil dalam uang hut tahun ri rupiah sempat viral disebut baju adat china mari mengenal baju adat tidung ini 
1720,uang edisi khusus kemerdekaan pecahan rupiah baru diterbitkan satu hari lalu namun sudah ada pedagang di toko online yang menjual di harga tinggi 
1724,tidak ingin koleksi uang baru hanya ingin isi dompet tebal serta atm menggendut aamiin
1730,apakah uang baru rupiah bisa digunakan sebagai alat transaksi ini penjelasan bi 
1736, fakta mengenai uang baru pecahan rupiah apa saja 
1739,pemerintah dan bank indonesia kemarin secara resmi meluncurkan uang baru dengan pecahan rupiah sebagai peringatan kemerdekaan republik indonesia ri yang ke 
1744,mau dapat uang baru rupiah edisi khusus hut ke ri cek caranya di sini 
1745,so here we are idr commemorative money of indonesia for celebrating years of independence 
1755,begini syarat dan ketentuan untuk bisa tukar uang baru rupiah 
1762,berita trending ekonomi dan bisnis sepanjang senin agustus dimulai dari sinyal redenominasi uang baru rupiah 
1764,yang rame tuh uang baru tapi kaga sadar yak dah tahun merdeka tapi tetep we da blon ketemua ama jdoh kita
1766,enggak paham sama orang yang heboh banget ingin segera megang uang pecahan baru itu yang itu kenawhy juk wangun po saya dan veraverani nganti ingin mimik potassium aja rasane ngurusin kalian
1771,waktu uang baru keluar diributkan logo bi ada simbul palu aritnya sekarang uang baru ada gambar baju chinapertanyaanyakenapah hal tidak perinsip selalu jadi bahan cemohan klo sy orang seni hal itu biasa ajatidak ada yang aneh
1774,jikalau belanja pake uang baru rupiah mungkin enggak ya harga daging yang harganya k kg bisa dibulatkan jadi kkg 
1777, tahun merdeka ngeluarin uang baru rupiah yee ditungu tahun depan rupiah sumpah esensi nya apa coba 
1778,saya adalah salah satu orang yang kurang suka sama pecahan uang yang baru
1790,sedihhh pengen punya uang baru yang itu tapi gabisa pilih provinsi jawa barat malah adanya di cirebon bandung tasik
1792,baca berita uang baru saya bapa uang baru nih pa sambil nunjukin gambar kenapa enggak aja biar enggak sesek bawa duit di dompet kao jajan di warung nanti susah kembaliannya
1793,demiapa gue baru tau ada uang pecahan baru wow
1795,dibaca lagi pak di web nya bi itu uang nilainya sama persis kalau tukar di bi juga sama bawa dituker jadi satu lembar uang baru ini kecuali kalau dari kolektor atau tangan kedua mgkin udah dinaikin dan diperjualbelikan
1798,wagub sumbar uang pecahan rupiah baru tidak untuk alat tukar 
1800,uang baru mahal enggak si
1811,mengapa harus berupa uang utk memperingati hut ri mengapa tdk cukup dgn mengeluarkan seri hut ri pada prangko saja nominalnya itu loh uang kertas baru nominal rupiah diluncurkan saat hut ke ri 
1813,lokasi penukaran uang baru pecahan rupiah di jawa timur simak syarat dan waktunya 
1817,jastip uang baru paling murah di ig uang k lbr ambil lbr hanya k lbr
1820,saya liat liat uang baru keluar tapi kok jadi kesempatan untuk bisnis jual beli ya payah
1822,ohh ini uang ribu yang banyak dijual lagi di toko online mending enggak usah dikeluarin dah kalo gitu
1824,uang enggak jelas tujuan dan fungsinya
1829,mau nukar uang aja susah ngurusnya
1830,kok mirip sama duit mainan sih hmm
1831,andai punya pemikiran enggak usah beli ujung ujungnya juga sama aja uangnya sama yang lain
1833,harusnya memperbaiki uang sebelumnya bukannya malah ngeluarin uang 
1834,paling setingan doang biar dikira heboh dengan uang 
1835,mata tajam tapi otak tumpul mangkanya kalau sekolah diserap bukan dimakan bangkunya haha
1837,kemarin nyoba tukar uang habis susahnya pemerintah ngeluarin uang
1845,hanya dijadikan uang mainan aja ini mah
1847,terus saya harus bilang wow gitu dengan uang 
1855,dengan adanya uang tidak menguntungkan negara
1857,lusa nyoba nukar uang ribu tapi proses lama dan terbatas
1858,hadirnya uang ribu tidak membuat maju negara
1860,sudah kelihatan itu uang ribu ada adat cina nya gimana ini yang desain
1861,bi mengeluarkan uang ribu terlalu terburuburu dan tidak maksimal
1862,cape deh keluaran uang ribu dibatasin buat apa sii
1869,perbandingan dengan uang yang lain uang enggak ada bedanya sama aja biasa
1872,heran ya ngeliat tokped shope uang dijual berjuta juta dengan harga yang enggak masuk akal
1876,uang nantinya juga di produksi masal
1877,awas aja kalau gue udah nemu uang ribu udah lecek
1878,kalau udah dapet uangnya buat apa dipajang dipamerin gitu
1880,iya bener uang ribu kayak mainan hahaha keinget uang mainan jadinya
1882,hahaha uang aja dijadikan souvenir
1885,kampungan lo nanti juga kesebar uangnya
1888,sorry lur awal aja baru ujung ujungnya juga kayak sampah busuk dan ronyok tu uang ribu kayak uang k k keluaran lalu
1891,gatel lu uang segitu aja heboh norak suswu
1898,kok norak si uangnya
1900,bodoh uang asli sendiri ditukar duit mainan
1901,demi pemasukan mengeluarkan yang ribu duit dijadikan duit saking minusnya uang negara
1905,makin gelo aja ni uang beredar nya
1909,apa bedanya uang ribu warna sama kayak uang seratus ribu gimana ini desainnya
1910,uang ribu kayak uang di monopoli
1911,kok agak ganjel ya ngeliat uang ribu ddengan tampilan seperti itu
1914,uang ribu seperti itu gambarnya seperti tidak adil dengan provinsi yang lain
1917,kurangnya literasi dan kepedulian jadi semua yang dibahas uang ribu yang begitu aja
1920,jika belanja pake uang ribu sudahlah rip kembalian receh receh
1922,sepertinya itu buzer jelas keliatan dari id nya
1924,bukanya ada wacana mau redenominasi ya ini malah ngeluarin uang pecan baru haduh
1926,warna uang dari ribu terlalu dominan merah jadi agak kurang dilihatnya
1927,cuma orang penting doang ini mah yang bisa dapat uang ribu orang bawah apalah
1929,perpaduan warna dalam uang ribu tidak cocok kurang menarik
1932,gimana si ini bi ngeluarin uang tidak sesuai dengan jumlah penduduk dan hanya terbatas aja
1933,buat apa ya aneh deh kalau cuma disimpan mubazir broo
1936,anjayyy negara apa ini uang baru aja dihebohin
1939,apa faedah nya si uang ribu itu yang enggak bisa untuk bertransaksi
1940,bi jual uang lembaran gitu piyee sii
1941,gimana sih itu uang ribu ada adat dari negara cina emang tidak dipikirkan mateng mateng
1943,fungsinya apa sih bi mengeluarkan uang ribu yang gitu gitu aja
1944,heboh banget nanti juga uang ribu di unyelunyel jadi bungkus bakwan
1948,ogah non faedah uang ribu
1949,orang lagi krisis malah ngeluarin uang mainan tolol boleh tapi jangan kebangetan
1952,sangat disayangkan uang ribu hanya dikeluarkan terbatas
1958,kenapa uangnya dibikin ganji ribu si kenapa enggak genap aja biar gampang
1962,mentang mentang baru punya mrt jadi di desain uang ribu nya ada mrt nya
1967,enggak penting si dilaunching nya uang ribu enggak ada yang lain ya yang bisa di launching lebih bermanfaat
1971,buat apa si ni uang ribu anjg
1973,apaan uang ribu sekalian aja keluarin pecahan biar enggak usah nyari kembalian
1975,ayoooo kita palsukan uang ribu
1978,kayak uang palsu warnanya terlalu mencolok ribu oh ribu
1979,tapi emang bener baju yang dipakai itu terlihat seperti baju cina
1980,para joki silakan merapat auto cuan gede ni reseler bisa jadi juta dapet dari ribu
1987,uang ribu sekarang terlihat biasa tidak sekeren uang lainnya
1989,yaelah norak pamer pamer uang ribu yang tidak bisa digunakan untuk berbelanja
1991,apaan tuh uang ribu yang hanya dikeluarkan terbatas oleh bi
1994,sudah kuduga uang ribu hanya viral sesaat karena emang enggak terlalu dibituhkan
1999,kenaoa desain uangnya seperti itu terlalu mencolok dam ramai didalam uang ribu
2002,riweuh banget si ngurus buat dapatin uang rb
2005,ngakak si liat uang rb seperti monopoli wkwk
2007,gitu aja bangga dengan uang 
2011,kalo enggak otak bukan negeri saya indonesia namanya apa yang baru akan dijadikan bisnis uang ribu dijual dengan harga juta bego anjing
2012,punya uang ribu harus punya orang dalem baru dapet antrian dan dapet uangnya
2017,akibat virus korona enggak sembuh sembuh sampai sampai budaya bangsa indonesia sendiri enggak kenal didalam uang ribu bodoh sekali netizen
2018,enggak abis pikir ni sama negara menambah isu masalah aja ngeluarin uang ribu
2023,bangsa lain ribut mikirin cara hidup di planet lain
2029,uangnya jelek mungkin enggak laku tuh jadi bursa lelang jelek
2031,isi twitter gue semua orang pada ngeributin uang huuu aneh
2037,desainnya masih kurang pro padahal dikasih waktu bertahuntahun
2039,pemerintah terlalu cepat mengeluarkn uang ribu jadinya tidak maksimal dan tidak optimal
2046,dih dengan uang segitu diributin buat apa
2050,pengeluaran uang ribu terlalu agamais jaadi tidak adil
2051,apaan tuh ada gambar plus gitu di uang gimana ini yang buat uangnya
2057,harusnya uang ribu tidak boleh ada unsur agamais dong
2058,tampilan uang ribu kelihatan kotor dengan perpaduan warna yang kurang
2064,tuh baju adat enggak ada yang lain aja apah
2072,apaantuh angka di uang ribu tidak singkron penepatannya
2073,mending uang lain dah dari pada uang ribu ini
2079,itu tuh masa uang di ada baju cina nya
2090,kenapa gitu dah uangnya lay alay banget tuh
2092,beritanya kebanyakan hoax mulu ini di uang ribu
2096,terlalu banyak simbol simbol di uang ribu jadi kelihatannya ribet dan terlalu rame
2104,oh ini yang rame dimanamana woy sadar itu uang jelek dah
2106,emng selalu kaitannya sama cina mulu eh ada adat cina disitu kan uangribu
2107,itu kenapa warna petanya kuning si kayak enggak ada warna lain aja tuh ribu
2109,tanganin dulu ini musibah bukannya malah ngeluarin baru apalagi uangnya ribu
2110,taro penempatan uangnya tidak tepat ya gitu jadinya seadanya di uang ribu
2112,uangnya enggak layak tuh ngapain si dikeluarkan
2114,enggak bisa buat transaksi trus buat apa dimiliki siii oh pemerintah ini
2119,merah mulu tuh duit enggak ada warna lain apa sii
2121,perasaan pecahan ni uang makin banyak dah berasa enggak ada fungsinya
2124,yah kalau uang ribu ada uang bakal berkurang ini dari ortu huftt
2125,enggak usah terlalu bangga kali sama uang ribu
2126,enggak tertarik tuh sama duit mending dah hahaha bener kan
2136,harusnya pecahan ribu bisa jadi lembar bukan malah nambahin pecahan yang sulit
2137,bikin bingung sama jalan pikir pemerintah sekarang
2154,bi terlalu terburu buru mengeluarkan pecahan baru ribu jadi hasilnya hanya limitied edition
2156,cuma ada kepameran aja di diri kalian norak deh padahalkan cuma uang ae
2161,saya mah enggak minat kali dengan uang yang merah merah haha
2164,uang tidak menguntungkan negara fixx si
2171,menyedihkan tudingan di uang rupiah ribu gubernur kaltara sangat geram
2173,gila ya harusnya uang dijadikan alat tukar bukan sebagai alat souvenir dan koleksi
2176,sampai keluar triliunan tapi hasil uang ribu biasa aja
2178,yahh di tukang jepit juga ada ni uang
2190,cuma terbatas pengeluarannya buat apa uang ribu dikeluarkan
2194,bego dah masa iya dibatasin si uang nya
2197,kepa bi milih desain eibu nya begitu cenderung merah soalnya aneh aja gitu
2203,kesanya uang ribu kayak abis diedit di pict art
2211,ih duit di jual dengan harga tinggi heran aja negara enggak bisa biayain hutang negara yakk haha
2213,gue sebagai warga indo malu klo warganya memiliki kreatif kreatif dalam menghujat saking gabut tuh bocah
2216,woi pemerintah dah tau orang lagi krisis malah ngeluarin uang mainan tolol boleh tapi jangan kebangetan napa
2217,coy coyyyyyyyy gimana mau punya uang ribu kalau para kolektor lebih punya kesempatan untuk memilikinya jahat
2223,corona aja blum kelar ini duit sudah keluar dah tau lagi krisis malah buang buang duit enggak ngerti lagi sama pemerintah sekarang apa deh yang dipikirin
2225,ini kenapa dah uangnya dibikin ganjil ribu si kenapa enggak genap aja biar gampang susahh ganjil cuy
2228,mungkin yang komen otaknya lagi cerek yaaa sampesampe ngga ngotak aja lu yaa
2230,hahah kurang pendidikan lo sampe gatau klo itu baju adat tidung
2231,anda siapa yang nagturngatur hidup orang terserah gue maau ngomong tuh duit biasa aja enggak ada istimewanya
2241,jangankan duit gue aja kesel liat nya
2244,kok bisa yak duit dijual dengan harga mahal ini duit apa apaan bege amat si
2246,bikin males aja nih di sosmed rame dengan duit bikin sakit mata aja
2247,duit apa ini dibuat ganji aneh amat
2251,ntar juga beredar umum seperti uang baru yang sebelumnya biar ada konten aja kali yak sampe nyari bgtuu
2254,mungkin hanya dijadikan uang mainan aja ini mah tolol
2260,sindir terus tuh duit ribu percuma lu semua ngotak dlu baru omong
2270,yahhh begini lah kalo tak ada otak bukan negeri saya indonesia namanya apa yang baru akan dijadikan bisnis uang ribu dijual dengan harga juta bego
2277,heran enggak abis pikir ni sama negara menambah isu masalah aja ngeluarin uang 
2281,masa iya sih kerta ditukerin kertas berharganya dimana coy ribu bikin malu aja
2282,jauh jauh dapatin uang tapi pas kesana sudah enggak ada anjing bangett ini mahh
2285,percuma ni duit enggak bisa di pake buat transaksi klo hanya bisa dipake untuk pajangan
2289,ini hutang aja belum lunas udah bikin duit segala 
2292,apaan uang sekalian aja keluarin pecahan biar enggak usah nyari kembalian lol amat yakk
2296,loh gimana deh itu tampilan uang hanya aja yang besar aduhh
2297,bikin kayak uang palsu warnanya terlalu mencolok oh 
2298,klo mau kembangin uang enggak gtu gtu juga kali smape bikin netizen seheboh ini
2299,ini duit knpa warna merah dah kayak enggak ada ide lain aja dan makna yang lain
2301,sosmed isinya duit duit semua bikin males aja buka sosmed enggak guna duit lah didebatkan
2304,ini uang dipke bisa enggak sii klo enggak bisa ngapain gtu heboh baanget buat dapatin ditambah mahal
2307,merah merah amt dah tuh duit kayak apaan aja dihhh
2308,ini duit buat sovenir aja masih dicari tolol amat lu semua
2321,mending tuh duit enggak usah dikeluarin hanya bikin norak aja
2322,katanya bagus uang tapi disayangkan desainnya bgtuu
2326,tujuan adanya duit apa coi
2330,klo mau dijadikan koleksi mah enggak gini kali bang
2333,hanya yang terdapat pada uang anak anak dengan satu pakaian adat cina hmm
2334,dih heran ya ngeliat tokped shope uang dijual berjuta juta dengan harga yang enggak masuk akal gtuuu
2339,awas aja ya kalau gue udah nemu uang ribu udah lecek boom
2340,ngapain kalau udah dapet uangnya buat apa dipajang dipamerin gitu
2342,iya bener kan uang ribu kayak mainan hahaha keinget uang mainan jadinya dijaman kecil
2345,kalau emang bener uang bikin pecahan uang jadi banyak aja
2354,hilih liat uang ribu ada yang sipit jd aneeh ahh kayak buka uang ribu
2362,liat twitter eh trending uang baru tapi gila banget enggak sih malah dijadiin ladang bisnis lagi kasian buat yang enggak punya mending enggak usah diedarin aja sekalian bro
2368,masa si uang indonesia ada adat cina nya come on lahh coii ini indonesia
2369,ini desain nya tahun loh padahal tapi tak memuaskan sekali hasilnya
2376,heran uang hanya untuk merayakan hut ri hmm zaman apa kah ini
2377,jangan sampe negara makin hari hutang anyak dah ini mah belum nyetak uang ribu sebyak apapun
2379,jelek amat ya desainnya kayak enggak ada ise lain apa
2380,masa iya uang seperti uang mainan anakanak yang dibeli di pinggir jalan yailahh murahan kali broo
2382,maklum sekarang mah apaapa tanpa dipikir itulah warga indonesia
2383,haha tuh duit kayak enggak ada nilainya yakk
2387,kenapa dah nih semua di sosmed alay amat kayak enggak tau ada uang baru
2388,kampret gue kira dapetin uang mudah ternyata sulit asem
2389,dih uangnya jelek mungkin enggak laku tuh jadi bursa lelang ya mbamas wkwk
2392,percuma woi uang ribu hanya dijadikan koleksi jgan pamer enggak jls napa
2393,sangat disayangkan klo uang hanya dijadikan pajangan ditambah enggak bisa dijadikan transaksi mau jadi apa itu uang 
2394,kuy lihat uang ribu seperti uang kuno
2398,kasian lembaran uang ribu itu bukan segalanya coy masih ada kartu kredit dan lainnya bego amat ya
2399,hello ini pemerintah terlalu cepat mengeluarkan uang jadinya tidak maksimal dan tidak optimal dah
2401,ini yang keluarnya uang ribu hanya jadi kontroversi aja
2404,ini sangat lebay sekali dengan uang baru 
2406,nyammm nyamm dengan uang segitu diributin buat apa
2411,apaan tuh ada gambar gitu di uang ribu gimana ini yang buat uangnya euyyy
2412,apaan si keistimewaan uang ribu sampe orang lebay buat nuker sampe direkam rekam diatas motor gtuuu
2417,harusnya uang ribu tidak boleh ada unsur agamais dong mah jelek aja sii
2420,tanpa kalian sadar enggak si itu ada uang ribu ada orang cina nya ih malu dah
2424,hmm tuh baju adat enggak ada yang lain aja apah yakkk
2426,hmm yaudah lah enggak usah pada ributin uang baru norak
2428,huhh kerjaan emang julitin uang ribu doang 
2437,bangke lah ko uang hanya dijadikan souvenir pajangan
2439,maksa amat yaitu tuh masa uang di ada baju cina nya
2441,maksa sekali harus ngapain si lu semua mau nukar uang itu aja susah ngurusnya d 
2442,klo diliat tuh lebih teliti uang ko mirip sama duit mainan sih
2445,malu banget gue liat uang ribu itu
2447,warga norak banget liat duit di jual dengan harga tinggi heran aja negara enggak bisa biayain hutang negara yakk haha
2448,sangat malu bego hutang dimnamana bagaimana negara mau maju klo hutang bnyak hmm
2458,wahh ini hanya menurunkan mata uang rupiah aja dahh
2459,hmm virus corona aja blum kelar ini duit sudah keluar dah tau lagi krisis malah buang buang duit enggak ngerti lagi sama pemerintah sekarang apa deh yang dipikirin
2461,dihhhh tuh uang kayak monopoli aja euy haha
2464,jhaajhaa daripada tukar uang ribu mending dipake buat hal yang lebih penting
2466,norak sekali ni bi dan pemerintah cuma beberapa orang aja yang bisa milikin uang 
2469,pendapat saya bukan uang pecahan tujuh pulh lima ribu yang harus dipersoalkan tapi harusnya kenapa bi mencetak uang baru lagi si kan enggak guna sekali
2470,yaallah liat uang khusus hut ri kok cuma puluhan ribu begini miris deh liatnya hmmm
2472,percuma aja punya uang segitu kalau enggak mau pake buat belanja hadeh netizen
2473,desain pada pecahan uang tidak bagus
